Date,TV_Spend,Radio_Spend,Print_Spend,Search_Spend,Social_Media_Spend,Display_Ads_Spend,Email_Marketing_Spend,Influencer_Marketing_Spend,Promotion_Spend,Average_Price,Website_Traffic,New_Customers,Returning_Customers,Orders,Holiday,Season,Competitor_Index,Economic_Index,Revenue,Year,Month,Week,Quarter,WeekOfYear,Total_Marketing_Spend,Digital_Spend,Traditional_Spend,Digital_Spend_Share,Traditional_Spend_Share,TV_Spend_Share,Radio_Spend_Share,Print_Spend_Share,Search_Spend_Share,Social_Media_Spend_Share,Display_Ads_Spend_Share,Email_Marketing_Spend_Share,Influencer_Marketing_Spend_Share,Revenue_Growth_WoW,Marketing_Growth_WoW,Customer_Growth_WoW,Total_Customers,AOV,New_Customer_Share,Naive_ROAS
2024-10-14,184577.2,155238.14,105992.15,261600.14,279537.23,67851.24,36337.59,95790.64,0.0,1367.05,104039.0,1045.0,2390.0,3435.0,0,Spring,95.2,105.34,4659658.62,2024,10,42,4,42,1186924.33,741116.84,445807.49,0.6244010854508306,0.37559891454916927,0.1555088183254277,0.1307902585500122,0.08929983767372937,0.22040169991291694,0.23551394384172744,0.05716559875388181,0.030614917127867784,0.08070492581443671,-0.014037272015782865,-0.307132461882734,-0.028563348416289602,3435.0,1356.523615720524,0.3042212518195051,3.9258261897790905
2024-10-21,508896.55,92304.24,70313.71,279547.73,380958.12,184581.48,45452.18,144250.8,0.0,1307.15,91840.0,1391.0,2012.0,3403.0,0,Spring,99.34,106.08,4707371.57,2024,10,43,4,43,1706304.81,1034790.31,671514.5,0.6064510302822156,0.39354896971778447,0.2982448077374874,0.05409598534742453,0.04120817663287253,0.1638322346404216,0.2232649862834296,0.10817614702732978,0.02663778460543635,0.08453987772559815,0.010239580598288667,0.43758516602317843,-0.009315866084425029,3403.0,1383.3004907434618,0.4087569791360564,2.758810467163836
2024-10-28,401310.13,91361.06,102605.63,422457.84,187053.84,163023.32,37942.48,96090.83,0.0,1365.31,82089.0,1044.0,2279.0,3323.0,0,Spring,97.22,105.76,4539900.51,2024,10,44,4,44,1501845.1300000004,906568.3099999999,595276.8200000001,0.603636348309762,0.3963636516902378,0.2672113934943478,0.06083254403202012,0.06831971416386987,0.28129254578999097,0.12454935350091653,0.1085486890382632,0.02526390986799018,0.06398185011260114,-0.035576341809788414,-0.11982599990443654,-0.023508668821627943,3323.0,1366.205389708095,0.31417393921155584,3.0228819332390144
2024-11-04,277608.81,178537.27,89160.24,293923.12,265604.68,166812.69,37308.01,79746.74,0.0,1331.63,92053.0,1252.0,2235.0,3487.0,0,Spring,102.41,108.34,4672483.08,2024,11,45,4,45,1388701.5599999998,843395.24,545306.32,0.6073264870531291,0.39267351294687103,0.1999053057879477,0.12856417472448148,0.06420403243444187,0.2116531935054498,0.19126116629407403,0.12012133838173267,0.02686539071793079,0.057425398153941744,0.029203849227083634,-0.07533637639454904,0.04935299428227502,3487.0,1339.9722053340981,0.35904789217092054,3.3646416296961608
2024-11-11,807047.0,118712.24,59236.81,364552.06,359622.68,214941.91,34165.0,157604.2,0.0,1361.26,84318.0,1140.0,2324.0,3464.0,0,Spring,102.03,108.47,4793438.97,2024,11,46,4,46,2115881.9,1130885.85,984996.05,0.5344749392676407,0.46552506073235944,0.38142346224522267,0.05610532421492902,0.027996274272207727,0.17229319840582785,0.16996349370917158,0.10158502230204815,0.016146931452081518,0.07448629339851152,0.02588685457583284,0.5236404717511804,-0.006595927731574469,3464.0,1383.7872315242494,0.32909930715935337,2.2654567676957775
2024-11-18,1113154.15,106325.38,113541.32,285594.79,505634.03,94510.11,56390.08,208979.06,116538.49,1361.44,119016.0,1407.0,2508.0,3915.0,1,Spring,102.03,105.96,5217528.37,2024,11,47,4,47,2484128.92,1151108.07,1333020.8499999999,0.46338499613780115,0.5366150038621988,0.44810643322006005,0.04280187680436489,0.04570669383777393,0.11496778114076302,0.20354580872557937,0.03804557373777526,0.022700142309844372,0.0841256902238391,0.0884728902681744,0.1740394962497671,0.13019630484988443,3915.0,1332.7020102171136,0.3593869731800766,2.1003452469769566
2024-11-25,1035642.95,212059.5,136157.6,635078.7,227879.55,94361.98,56342.01,246114.45,32344.65,1353.98,109715.0,1363.0,2621.0,3984.0,1,Spring,102.34,108.88,5429319.14,2024,11,48,4,48,2643636.7399999998,1259776.69,1383860.05,0.4765316924745115,0.5234683075254886,0.39174934072069223,0.0802150676722703,0.05150389913252606,0.24022918519433195,0.08619926730175494,0.035694003859244296,0.021312311615097317,0.09309692450408298,0.04059216452329517,0.06421076567958472,0.017624521072796995,3984.0,1362.780908634538,0.3421184738955823,2.053731156724657
2024-12-02,573382.24,159876.09,107915.68,389628.56,259614.57,188139.95,39600.41,281434.72,0.0,1359.98,126256.0,1503.0,2442.0,3945.0,0,Winter,110.7,108.49,5384137.69,2024,12,49,4,49,1999592.22,1158418.21,841174.01,0.579327224027707,0.420672775972293,0.2867495853729617,0.07995434689178776,0.053968843707543526,0.19485400878385095,0.1298337568046749,0.0940891588385956,0.019804242887082248,0.1407460567135033,-0.00832175247668332,-0.24362065720118564,-0.009789156626506035,3945.0,1364.8004283903676,0.38098859315589356,2.692617842851979
2024-12-09,785227.61,76889.93,91446.98,340004.51,398518.09,176065.68,35348.71,169283.65,0.0,1391.24,106186.0,1362.0,2374.0,3736.0,0,Winter,106.76,105.98,5236559.38,2024,12,50,4,50,2072785.16,1119220.64,953564.52,0.5399597901405276,0.4600402098594724,0.3788273021020664,0.037094982868364414,0.044117924889041565,0.16403268248022387,0.19226213005114337,0.0849415961661941,0.01705372591532834,0.081669655527638,-0.0274098320839935,0.03660393317593513,-0.05297845373890997,3736.0,1401.6486563169165,0.3645610278372591,2.5263396714013524
2024-12-16,732349.0,207861.04,179296.63,539238.63,451938.32,254131.33,56022.65,249333.54,85453.34,1411.17,118490.0,1477.0,2752.0,4229.0,1,Winter,112.7,103.58,6206417.92,2024,12,51,4,51,2670171.1399999997,1550664.47,1119506.67,0.5807359860836486,0.4192640139163515,0.2742704349654532,0.0778455870809839,0.06714799186991438,0.20194908930069555,0.16925443962367148,0.09517417299327115,0.020980921095566932,0.0933773630704435,0.18520911721237843,0.2882044852154382,0.13195931477516054,4229.0,1467.5852258217074,0.349255143059825,2.3243521087565946
2024-12-23,791340.37,240519.95,164445.4,352466.98,423584.51,211411.11,55197.39,120605.36,91257.91,1393.62,123932.0,1349.0,2800.0,4149.0,1,Winter,106.46,108.1,5916486.29,2024,12,52,4,52,2359571.07,1163265.35,1196305.72,0.49299864911464614,0.5070013508853539,0.33537467044804886,0.10193375951163872,0.06969292092566638,0.14937756462660817,0.1795175891862414,0.08959726311613068,0.023392976249704572,0.05111325593596128,-0.04671480936945993,-0.11632215828682801,-0.018917001655237686,4149.0,1426.0029621595565,0.32513858761147263,2.5074414435840664
2024-12-30,462057.63,222027.77,124533.97,616044.54,382783.83,298755.48,45290.97,104392.83,103196.44,1401.89,120144.0,1539.0,2750.0,4289.0,1,Winter,108.74,104.56,5899886.28,2024,12,1,4,1,2255887.0200000005,1447267.6500000001,808619.37,0.6415514771657314,0.3584485228342685,0.20482303674942015,0.09842149364377296,0.05520399244107534,0.27308306423962664,0.16968218115816808,0.13243370671994023,0.020076790015840416,0.04627573503215599,-0.00280572102872223,-0.04394190593292846,0.033743070619426385,4289.0,1375.5855164373982,0.35882490090930286,2.6153287942584993
2025-01-06,639544.38,178129.09,118546.69,350181.9,273440.74,239605.65,33156.58,264064.45,0.0,1415.45,120619.0,1229.0,2563.0,3792.0,0,Winter,114.56,104.66,5604250.28,2025,1,2,1,2,2096669.48,1160449.32,936220.1599999999,0.5534727009046748,0.4465272990953252,0.3050287067659324,0.084958116526788,0.05654047580260481,0.1670181701695777,0.13041671212765496,0.11427917098311556,0.01581392790627162,0.12594471971805496,-0.05010876243533291,-0.07057868527476185,-0.11587782699930049,3792.0,1477.9141033755275,0.3241033755274262,2.672929774319985
2025-01-13,580409.87,87717.91,149899.95,364241.81,335770.42,217438.4,46810.48,103406.39,0.0,1387.35,95525.0,1513.0,2616.0,4129.0,0,Winter,103.41,103.46,5817705.49,2025,1,3,1,3,1885695.2299999997,1067667.5,818027.73,0.5661930321582243,0.43380696784177586,0.30779622325289546,0.04651754355872238,0.079493201030158,0.19316048755132081,0.1780618705812816,0.1153094076607491,0.024823990247883274,0.0548372761169895,0.03808809373874,-0.10062351363077038,0.0888713080168777,4129.0,1408.9865560668443,0.3664325502542989,3.085178027416446
2025-01-20,312840.12,168560.57,152322.94,347026.74,292642.97,177377.98,26666.21,96795.43,0.0,1423.5,131111.0,1732.0,2327.0,4059.0,0,Winter,99.8,102.09,5825031.48,2025,1,4,1,4,1574232.9599999997,940509.3299999998,633723.63,0.5974397397955636,0.4025602602044364,0.19872542879549418,0.10707473054051672,0.09676010086842549,0.22044179534901878,0.1858955932418033,0.11267581387700079,0.01693917652441987,0.06148736080332101,0.001259257625294552,-0.16517105470962035,-0.01695325744732379,4059.0,1435.0902882483372,0.4267060852426706,3.700234735270694
2025-01-27,570821.62,140924.98,71608.38,344512.34,315106.65,71659.22,45657.61,165680.58,0.0,1426.16,136413.0,1766.0,2723.0,4489.0,0,Winter,108.02,100.67,6185928.85,2025,1,5,1,5,1725971.3800000004,942616.3999999999,783354.98,0.546136749961636,0.4538632500383638,0.3307248466657656,0.08164966211664529,0.041488741255952914,0.19960489727239855,0.18256771441945924,0.04151819713256195,0.026453283367885272,0.095992657769331,0.061956295213017265,0.09638879623000696,0.10593742301059383,4489.0,1378.0193472933838,0.3934061038093116,3.5840274767476146
2025-02-03,570648.09,133868.2,80187.35,449195.32,329792.36,242707.85,41604.13,164164.75,82221.83,1462.04,127421.0,1519.0,2519.0,4038.0,0,Winter,100.17,104.61,5814574.11,2025,2,6,1,6,2012168.0499999998,1227464.41,784703.64,0.6100208230619704,0.38997917693802964,0.2835986238823343,0.0665293338695046,0.039851219186190744,0.2232394655108454,0.16389901429952633,0.12062006948177117,0.020676270056072105,0.08158600371375542,-0.060032171239732146,0.1658177379511354,-0.10046781020271778,4038.0,1439.9638707280833,0.3761763249133234,2.8897060113840896
2025-02-10,964939.88,199196.34,144386.91,419090.23,264265.07,272405.23,54195.65,110009.43,0.0,1401.77,118291.0,1537.0,2885.0,4422.0,0,Winter,100.96,101.52,6268075.64,2025,2,7,1,7,2428488.74,1119965.61,1308523.13,0.4611780122974752,0.5388219877025248,0.39734171466654605,0.08202481515314745,0.05945545788283128,0.17257244108119685,0.10881873390938596,0.11217067862542363,0.02231661572373607,0.04529954295773263,0.07799393754738793,0.20690155079244033,0.09509658246656771,4422.0,1417.4752691090005,0.34758028041610134,2.5810602028980374
2025-02-17,783809.1,229839.37,78049.95,455060.35,378464.05,240215.17,42361.86,152635.99,0.0,1398.58,144934.0,1354.0,3249.0,4603.0,0,Winter,97.59,108.96,6273665.69,2025,2,8,1,8,2360435.84,1268737.42,1091698.42,0.5375013370412135,0.46249866295878644,0.3320611756174656,0.09737158117375476,0.03306590616756607,0.19278657877013086,0.16033651226037984,0.1017672948060304,0.01794662633151681,0.06466432487315563,0.0008918287399608538,-0.02802273647766651,0.04093170511080957,4603.0,1362.9514859873996,0.29415598522702585,2.6578420746229647
2025-02-24,603397.65,246535.93,71516.73,405337.78,603315.62,149448.91,50706.79,261564.44,0.0,1420.74,102488.0,1299.0,2748.0,4047.0,0,Winter,98.51,100.42,5836056.58,2025,2,9,1,9,2391823.8499999996,1470373.54,921450.31,0.6147499281771943,0.3852500718228059,0.2522751205110695,0.10307445090490257,0.029900500406833893,0.1694680734954625,0.25224082450720614,0.0624832426518366,0.021200052002157268,0.10935773552053177,-0.06975333586830001,0.013297548473081955,-0.12079078861611992,4047.0,1442.0698245614035,0.32097850259451444,2.440002669929059
2025-03-03,656919.76,224709.74,94373.02,451037.08,168157.32,245868.54,43715.71,119689.07,0.0,1418.55,137014.0,1787.0,2754.0,4541.0,0,Spring,93.31,99.85,6314553.48,2025,3,10,1,10,2004470.2400000002,1028467.72,976002.52,0.5130870488753178,0.48691295112468214,0.32772737000076385,0.11210430342931904,0.047081277694599244,0.2250156031251429,0.08389115320564698,0.12266010993508189,0.021809109024237744,0.059711073585208226,0.08198976371130384,-0.16194905406600046,0.1220657276995305,4541.0,1390.564518828452,0.3935256551420392,3.150235585438275
2025-03-10,616250.3,156501.75,119220.3,377076.91,367273.68,258899.26,47565.29,78644.79,60171.39,1387.51,103482.0,1470.0,3080.0,4550.0,0,Spring,94.25,103.16,6489413.14,2025,3,11,1,11,2021432.28,1129459.93,891972.3500000001,0.5587424031835486,0.4412575968164514,0.30485824635193814,0.07742121838481772,0.058978132079695496,0.1865394719035554,0.1816898263838945,0.1280771374641351,0.023530488985760135,0.0389054784462035,0.02769153203846164,0.008462106177240969,0.0019819423034574957,4550.0,1426.2446461538461,0.3230769230769231,3.210304497561501
2025-03-17,565412.26,179477.67,105432.36,597941.73,266325.18,303457.35,52185.82,245897.07,0.0,1385.5,112078.0,1505.0,2954.0,4459.0,0,Spring,94.99,104.99,6047897.17,2025,3,12,1,12,2316129.44,1465807.15,850322.29,0.6328692708987801,0.36713072910121985,0.24411945646699262,0.07749034527189466,0.04552092736233257,0.25816421123682964,0.11498717446465341,0.13101916704620792,0.0225314782061576,0.10616723994493157,-0.06803634789077395,0.1457863134549331,-0.020000000000000018,4459.0,1356.3348665620094,0.33751962323390894,2.611208624851295
2025-03-24,378662.3,199961.15,90749.55,284839.05,394409.22,152949.95,43883.53,214476.17,0.0,1399.09,113214.0,1535.0,2786.0,4321.0,0,Spring,89.75,101.85,6094422.08,2025,3,13,1,13,1759930.92,1090557.92,669373.0,0.6196595034536924,0.38034049654630764,0.2151574790219607,0.11361874930863763,0.05156426821570929,0.16184672180201254,0.22410494384631868,0.0869067917733953,0.024934802554636634,0.12186624347732923,0.007692741574837347,-0.24014138000853702,-0.03094864319354118,4321.0,1410.419365887526,0.3552418421661652,3.4628757360544586
2025-03-31,577543.75,168519.85,90133.54,520729.16,344680.95,193801.93,54320.34,135002.4,72627.3,1365.87,105791.0,1352.0,2820.0,4172.0,0,Spring,90.12,102.68,5818308.07,2025,3,14,1,14,2084731.92,1248534.78,836197.14,0.5988946434897011,0.40110535651029894,0.27703502040684447,0.08083526154288462,0.04323507456056988,0.24978231253829508,0.16533586246427312,0.09296251865323768,0.026056271062420342,0.06475767877147484,-0.04530602022234731,0.18455326644298053,-0.03448275862068961,4172.0,1394.6088374880155,0.32406519654841803,2.790914272565079
2025-04-07,450075.06,168810.55,89007.02,530058.48,413163.54,254749.25,40245.38,65981.42,0.0,1367.89,110708.0,1294.0,2897.0,4191.0,0,Spring,90.96,97.67,5758048.28,2025,4,15,2,15,2012090.6999999997,1304198.0699999998,707892.63,0.6481805566717246,0.35181944332827547,0.22368527422744913,0.08389808173160386,0.04423608736922248,0.2634366731082252,0.20534041532024377,0.12660922790409002,0.02000177228591137,0.03279246805325426,-0.010356926665796129,-0.0348443938057994,0.004554170661553281,4191.0,1373.9079646862324,0.3087568599379623,2.861724016715549
2025-04-14,341772.26,202105.72,84282.98,345094.69,452384.08,211578.89,49360.84,126129.71,0.0,1371.19,141587.0,1570.0,2966.0,4536.0,0,Spring,87.85,99.84,6185933.22,2025,4,16,2,16,1812709.1700000002,1184548.21,628160.96,0.6534684270395122,0.3465315729604876,0.18854224696176716,0.1114937372992933,0.04649558869942716,0.1903751002704973,0.2495624160162438,0.11671971075205627,0.02723042439289916,0.06958077560781578,0.07431075933944742,-0.09909172086526696,0.082319255547602,4536.0,1363.7418915343915,0.3461199294532628,3.41253485246064
2025-04-21,713866.75,158600.81,169051.89,600412.7,358067.86,138034.41,53719.99,175395.11,0.0,1382.33,104490.0,1374.0,2828.0,4202.0,0,Spring,91.35,98.9,5867280.75,2025,4,17,2,17,2367149.52,1325630.0699999998,1041519.4500000001,0.5600111268003044,0.4399888731996955,0.3015723104808352,0.06700075709623952,0.07141580562262075,0.2536437579997059,0.15126541731930815,0.05831250152715321,0.02269395724525251,0.07409549270888473,-0.05151243291307306,0.30586282630213635,-0.07363315696649031,4202.0,1396.3066991908615,0.3269871489766778,2.4786270155000603
2025-04-28,685126.69,125536.8,115097.75,496467.05,446131.58,232766.64,51707.43,262150.24,29947.17,1343.15,133636.0,1465.0,2860.0,4325.0,0,Spring,93.78,97.12,5744884.16,2025,4,18,2,18,2414984.1800000006,1489222.94,925761.24,0.6166595012643104,0.3833404987356893,0.2836982103957301,0.05198245232397339,0.047659836015985814,0.20557776490279114,0.18473478364566343,0.09638433325058053,0.021411084357496696,0.10855153510777861,-0.020860871537466408,0.020207705341739768,0.029271775345073747,4325.0,1328.2969156069364,0.33872832369942196,2.3788496038926428
2025-05-05,224420.62,139874.18,130098.61,492416.52,115916.19,241955.21,60325.2,104225.68,0.0,1311.15,96820.0,1474.0,2986.0,4460.0,0,Spring,93.31,101.03,5916641.05,2025,5,19,2,19,1509232.2099999997,1014838.7999999998,494393.41,0.6724205813232677,0.32757941867673235,0.14869853592642318,0.09267903181048595,0.08620185093982326,0.3262695539740701,0.07680474166397497,0.16031675470271076,0.039970787530435765,0.06905874345207622,0.02989736350053751,-0.3750550324516,0.03121387283236987,4460.0,1326.6011322869954,0.3304932735426009,3.9202986861776563
2025-05-12,569257.9,188776.79,92812.92,412491.9,485069.62,210508.77,41274.93,171140.43,0.0,1302.45,136749.0,1652.0,2799.0,4451.0,0,Spring,95.02,96.2,5725937.75,2025,5,20,2,20,2171333.2600000002,1320485.65,850847.6100000001,0.608145085015646,0.3918549149843539,0.26216975094831824,0.08694049572104837,0.04274466831498726,0.1899717135084091,0.22339713066431818,0.0969490837164259,0.019009025818542472,0.07881813130795039,-0.03223168321154113,0.4387005827287509,-0.002017937219730981,4451.0,1286.4384969669736,0.37115254998876657,2.637060766065914
2025-05-19,795661.5,157484.35,100018.87,389954.68,368572.77,217260.5,36742.16,223577.83,0.0,1308.52,135379.0,1551.0,2846.0,4397.0,0,Spring,97.29,97.96,5703346.31,2025,5,21,2,21,2289272.6599999997,1236107.94,1053164.72,0.539956625350167,0.46004337464983314,0.34756082746386363,0.06879230803376651,0.04369023915220305,0.17033998912126092,0.1609999439734715,0.0949037237006098,0.016049708993597995,0.09766325956122676,-0.003945456794391511,0.0543165815090032,-0.012132105144911254,4397.0,1297.0994564475777,0.35274050488969755,2.4913355275033076
2025-05-26,801602.91,171863.26,85418.49,387845.69,431154.25,186691.1,39139.03,8301.78,79643.26,1300.6,119444.0,1532.0,3039.0,4571.0,0,Spring,97.01,99.46,5952700.4,2025,5,22,2,22,2112016.51,1053131.8499999999,1058884.6600000001,0.49863807646087005,0.50136192353913,0.3795438654028325,0.08137401350143803,0.04044404463485942,0.18363762222673158,0.20414340889787838,0.08839471619471385,0.018531592823580724,0.0039307363179656215,0.04372066440412259,-0.07742902498997206,0.03957243575164893,4571.0,1302.275300809451,0.33515642091446074,2.8184914141603947
2025-06-02,787122.53,185493.85,34706.48,433020.8,216376.38,289887.26,50163.58,245159.33,35966.11,1317.27,122606.0,1554.0,2588.0,4142.0,0,Spring,102.72,98.82,5504266.17,2025,6,23,2,23,2241930.21,1234607.3499999999,1007322.86,0.5506894659312342,0.4493105340687657,0.3510914507905222,0.08273845866058427,0.015480624617659264,0.19314642269796614,0.09651343250332489,0.12930253524707178,0.022375174649169834,0.10935190083370168,-0.0753329077337741,0.06151168770929738,-0.09385254867643844,4142.0,1328.8909150169,0.3751810719459198,2.455146081465221
2025-06-09,581053.07,135675.41,66801.99,509888.25,250061.8,145329.52,48638.98,90638.43,0.0,1290.51,137615.0,1481.0,2804.0,4285.0,0,Spring,106.6,101.24,5512675.26,2025,6,24,2,24,1828087.45,1044556.98,783530.47,0.5713933324141578,0.42860666758584226,0.31784752419803547,0.074217133321494,0.036542010066312754,0.27891895981234377,0.1367887515446813,0.07949812247767468,0.026606484279513,0.049581014299945006,0.0015277404362876723,-0.1845921689060963,0.034524384355383964,4285.0,1286.5053115519252,0.3456242707117853,3.0155424238594275
2025-06-16,399377.32,185538.99,55182.99,409058.38,336169.76,162595.73,45545.3,193094.03,35980.83,1294.68,137821.0,1557.0,2924.0,4481.0,0,Spring,102.44,101.05,5738496.72,2025,6,25,2,25,1786562.5000000002,1146463.2,640099.3,0.6417145775756514,0.3582854224243484,0.22354511527024662,0.1038525044603813,0.03088780269372048,0.2289639349309078,0.1881656868987231,0.09101037887003673,0.025493258702116495,0.1080813181738674,0.040964041839823606,-0.02271496913345128,0.04574095682613777,4481.0,1280.6285918321803,0.34746708324034814,3.2120324477873003
2025-06-23,469973.9,224857.17,58897.57,431759.69,429947.2,264875.05,49894.33,250502.23,23482.41,1288.31,131437.0,1888.0,3143.0,5031.0,1,Spring,106.67,102.23,6224803.18,2025,6,26,2,26,2180707.14,1426978.5,753728.64,0.6543650331699286,0.34563496683007144,0.21551445005128014,0.10311204373825272,0.02700847304053858,0.19799068021577623,0.197159532389113,0.12146291684081888,0.022879885650303324,0.11487201807391707,0.08474457401101376,0.22061620570229135,0.12274045971881287,5031.0,1237.2894414629297,0.37527330550586363,2.8544883748122176
2025-06-30,621488.84,93106.78,69131.02,451356.55,342146.52,244819.38,49095.36,239903.46,0.0,1290.7,127993.0,1799.0,2903.0,4702.0,0,Spring,105.64,101.96,5957431.06,2025,6,27,2,27,2111047.91,1327321.27,783726.64,0.628749951013665,0.3712500489863349,0.2943982640356087,0.04410453195256947,0.03274725299815673,0.21380687186772562,0.16207425628724836,0.11597054658982135,0.023256393077312962,0.11364188319155674,-0.04295270264272033,-0.03194341354795582,-0.06539455376664682,4702.0,1266.9993747341555,0.38260314759676733,2.8220255124385116
2025-07-07,621222.98,209524.88,129791.93,454582.52,409441.82,105713.67,35607.44,202287.47,0.0,1322.42,131695.0,1517.0,2734.0,4251.0,0,Spring,108.33,102.78,5513901.36,2025,7,28,3,28,2168172.71,1207632.9200000002,960539.79,0.5569818836064956,0.44301811639350447,0.28651913988899896,0.09663661895274017,0.059862357551765326,0.20966158180267847,0.1888418842795969,0.048757033751245765,0.016422787647760773,0.09329859612521366,-0.07444982502239805,0.027059925892444436,-0.09591663122075711,4251.0,1297.0833592095978,0.35685721006821924,2.5431098429423553
2025-07-14,786827.03,122917.95,95360.32,430174.17,157392.33,115425.79,50738.19,8062.08,0.0,1306.46,111908.0,1595.0,3024.0,4619.0,0,Spring,112.48,100.55,5683965.03,2025,7,29,3,29,1766897.86,761792.5599999999,1005105.3,0.43114691417420126,0.5688530858257986,0.44531551472930075,0.06956709427448171,0.05397047682201619,0.2434629526349644,0.08907834095175143,0.0653268038934633,0.02871597229734604,0.004562844396676104,0.030842711702046,-0.1850751317684466,0.08656786638438008,4619.0,1230.5618164104785,0.34531283827668324,3.2169177170207224
2025-07-21,743342.94,72058.5,126200.51,433280.09,392623.6,73278.2,61213.01,111709.97,0.0,1291.62,130778.0,1355.0,2866.0,4221.0,0,Spring,109.52,101.24,5396318.76,2025,7,30,3,30,2013706.82,1072104.8699999999,941601.95,0.5324036544704158,0.46759634552958407,0.3691415913265864,0.03578400752498817,0.06267074667800945,0.21516542810338202,0.19497555259806884,0.03638970642210965,0.03039817385134545,0.05547479349550993,-0.05060662204672295,0.1396849051591471,-0.0861658367612037,4221.0,1278.4455721393035,0.32101397773039564,2.679793655364389
2025-07-28,506775.24,97273.71,104171.12,353730.56,306706.11,188832.06,44835.62,170426.12,0.0,1281.01,115726.0,1523.0,3142.0,4665.0,0,Spring,102.54,101.75,5918389.97,2025,7,31,3,31,1772750.54,1064530.47,708220.07,0.6004964860989409,0.39950351390105904,0.2858694602343768,0.05487162903360334,0.05876242463307894,0.19953769693958182,0.17301143227969343,0.10651925115194154,0.025291556250209915,0.09613654947751418,0.09674580639487651,-0.1196580741579849,0.1051883439943142,4665.0,1268.6795219721328,0.3264737406216506,3.338535138734184
2025-08-04,297210.99,97389.33,111906.99,302263.9,286410.15,123345.81,45876.17,147805.18,0.0,1281.37,123493.0,1548.0,2569.0,4117.0,0,Spring,108.75,101.12,5202254.55,2025,8,32,3,32,1412208.5199999998,905701.2100000002,506507.31,0.641336741120922,0.35866325887907835,0.21045828982819056,0.06896242914608673,0.07924253990480104,0.21403630959541306,0.20281009917713858,0.08734249103666364,0.03248540803308565,0.10466243327862093,-0.12100172912397655,-0.20338000856003136,-0.11747052518756695,4117.0,1263.6032426524168,0.37600194316249697,3.683772244908989
2025-08-11,463807.85,141411.88,71916.03,304802.74,177476.49,163148.47,38815.98,189704.54,0.0,1297.27,88471.0,1552.0,2646.0,4198.0,0,Spring,110.28,100.17,5557487.27,2025,8,33,3,33,1551083.98,873948.22,677135.76,0.5634435216073859,0.4365564783926142,0.2990217525165852,0.09116971216477912,0.046365013711249854,0.19650950169700032,0.11442094192733522,0.10518351817417392,0.025025066663379506,0.12230449314549688,0.06828437874113624,0.09833920276872443,0.019674520281758534,4198.0,1323.841655550262,0.3696998570747975,3.58296993693404
2025-08-18,557787.01,126876.63,104226.71,246875.07,342453.58,219835.91,30370.35,208446.76,0.0,1303.94,81741.0,1471.0,2476.0,3947.0,0,Spring,104.83,100.45,5192972.06,2025,8,34,3,34,1836872.02,1047981.67,788890.35,0.5705251419747795,0.4294748580252205,0.30366133509943716,0.06907211205710456,0.056741410868678815,0.13439971174475182,0.18643301017781305,0.11967949187880819,0.01653373216496596,0.11347919600844049,-0.06558993161670346,0.18425052652532714,-0.05979037636969986,3947.0,1315.675718267038,0.3726881175576387,2.827073417994575
2025-08-25,478850.26,123527.0,108297.38,382688.39,96872.07,147526.32,37766.0,196174.26,70529.3,1276.49,137920.0,1619.0,2782.0,4401.0,0,Spring,107.15,99.64,5675629.95,2025,8,35,3,35,1571701.6800000002,861027.04,710674.64,0.5478310871309878,0.4521689128690121,0.3046699421992092,0.07859443148269714,0.06890453918710578,0.2434866583587287,0.061635150762198075,0.09386407222011749,0.024028732984493595,0.12481647280544994,0.09294444191559936,-0.14435972518107154,0.11502406891309858,4401.0,1289.622801635992,0.36787093842308566,3.6111369111726086
2025-09-01,409193.14,162214.34,78043.67,358294.03,352250.05,194828.7,34618.38,143857.97,0.0,1298.56,130959.0,1507.0,2709.0,4216.0,0,Spring,100.58,102.29,5404786.48,2025,9,36,3,36,1733300.2799999998,1083849.1300000001,649451.15,0.625309499171142,0.3746905008288582,0.2360774672003169,0.09358698078557975,0.045026052842961524,0.20671203607028787,0.20322505803783752,0.11240331652170507,0.01997252316834565,0.08299656537296585,-0.047720424408571605,0.10281760340168344,-0.042035900931606474,4216.0,1281.9702277039848,0.3574478178368121,3.1182055079342637
2025-09-08,556613.99,150264.85,103624.0,331893.5,173353.45,165618.53,32378.28,41088.24,0.0,1261.15,121090.0,1444.0,2535.0,3979.0,0,Spring,96.57,101.46,5035699.44,2025,9,37,3,37,1554834.8399999999,744332.0,810502.84,0.478720942476437,0.5212790575235631,0.3579891417920633,0.09664360878355416,0.06664630694794568,0.21345900635980092,0.11149316026389017,0.1065184068039021,0.02082425680659433,0.026426112242249476,-0.06828892156346578,-0.1029627941905138,-0.05621442125237197,3979.0,1265.569097763257,0.36290525257602413,3.2387359161568576
2025-09-15,420508.04,149059.4,103614.71,148841.16,302296.72,218712.44,52053.67,128553.29,63438.17,1310.68,114894.0,1434.0,2395.0,3829.0,0,Spring,99.78,100.53,5004435.97,2025,9,38,3,38,1523639.4299999997,850457.2800000001,673182.1499999999,0.5581748957494492,0.44182510425055094,0.27598920828663515,0.09783115156057626,0.06800474440333959,0.09768791557199333,0.19840436920170806,0.14354606194459016,0.03416403446581847,0.08437251456533913,-0.006208366955276601,-0.02006348790074719,-0.037697914048756,3829.0,1306.982494123792,0.37451031600940193,3.28452773764197
